
49.0884,2.73802
49.09369,2.70111
49.0885,2.73827
49.20624,2.73983
49.15867,2.66399
49.36887,1.12969
49.40098,1.16659
49.40059,1.16777
49.40982,1.27392
49.3515,1.12793
49.4288,1.26827
49.38069,1.18744
49.55344,0.35011
49.54817,0.33492
49.5597,0.3209
49.47427,0.29727
49.4834,0.3565
49.49631,0.32065
49.52947,0.3428
49.79575,1.20309
49.75383,1.58486
49.73318,1.43715
49.7656,1.38739
49.73258,1.4395
49.77105,1.51331
49.7391,1.44198
49.80239,1.19078
49.57219,1.50202
49.59814,1.63565
49.59146,1.69314
49.62863,1.53723
49.58067,1.66592
49.65714,1.67158
49.61125,1.5414
49.65685,0.73034
49.61347,0.71614
49.6617,0.72621
49.61844,0.7495
49.64697,0.77056
49.63928,0.76185
49.64877,0.7767
49.65674,0.71889
49.64028,0.76919
49.6126,0.6616
49.6032,0.6956
49.54617,0.69715
49.51692,0.77644
49.52344,0.74967
49.47728,0.75597
49.52045,0.74715
49.61196,0.92778
49.6073,0.95821
49.58684,0.96437
49.54274,0.94704
49.56203,0.89379
49.64884,1.01521
49.5803,0.954
49.53456,0.96821
48.9255,1.1665
48.90902,1.36764
48.956,0.92042
48.99577,1.15569
48.9592,0.94133
48.9741,0.7855
49.05938,0.91065
48.96177,0.95982
48.99729,1.10126
49.01133,1.10067
49.03843,1.03123
48.94334,1.03153
49.0619,0.92353
48.96176,0.92378
49.00226,1.04999
49.0034,1.05848
49.07307,0.90839
48.9862,1.02242
48.96638,0.96705
48.9443,0.8762
48.9667,0.98174
48.99943,1.10803
49.02325,0.96858
48.95636,0.9339
48.93092,0.91927
48.97272,0.85374
49.01049,1.42366
49.03252,1.39942
48.94174,1.4351
49.04918,1.30258
48.99461,1.34422
49.01382,1.37958
49.01606,1.38346
48.97545,1.29708
48.97558,1.28959
49.0136,1.3873
49.01471,1.45216
48.9855,1.25073
49.19668,1.4057
49.24623,1.4156
49.25596,1.43941
49.25057,1.43906
49.23624,1.3969
49.19512,1.38312
49.28137,1.49799
49.25345,1.50504
49.24567,1.41302
49.20458,1.66653
49.18542,1.50182
49.09635,1.6098
49.1944,1.6001
49.12574,1.50371
49.1974,1.1247
49.18497,1.16956
49.06119,1.17052
49.07842,1.16371
49.13385,1.18661
49.15398,1.36355
49.15228,1.34079
49.16084,1.33277
49.15433,1.34803
49.15294,1.40368
49.06414,1.37444
49.17309,1.34154
49.13737,1.28175
49.15747,1.34579
49.11975,1.21545
49.07256,1.22387
49.14742,1.37861
49.10488,1.29156
49.14572,1.31994
49.18412,1.25378
49.16289,1.3238
49.06452,1.37763
49.14675,1.39602
49.3297,1.1539
49.30365,1.13003
49.30478,1.12108
49.31899,1.15754
49.32827,1.23002
49.33764,1.19131
49.32146,1.23025
48.05434,-1.73141
48.01521,-1.74564
48.03172,-1.76105
48.02378,-1.75675
48.02356,-1.74724
48.15235,-1.57903
48.24313,-1.32821
48.17395,-1.38209
48.22106,-1.34691
48.14,-1.58249
48.20992,-1.50907
48.05876,-1.79446
48.10245,-1.87465
48.06352,-1.84971
48.06077,-1.87576
48.23344,-1.40619
48.2849,-1.43598
48.2631,-1.39828
48.35932,-1.60516
48.39732,-1.38274
48.382,-1.26688
48.38147,-1.21347
48.37554,-1.49778
48.45573,-1.47994
48.40294,-1.33941
47.7347,-2.04986
47.71123,-2.08947
47.70813,-2.07279
47.69243,-2.0029
47.6576,-2.08427
47.64916,-2.08667
47.67217,-2.08792
47.70105,-2.05564
47.72513,-1.96643
47.69272,-2.05722
47.64881,-2.08753
47.6516,-2.07679
47.66292,-2.0635
47.91532,-1.899
47.93098,-1.73843
47.96305,-1.72641
48.02469,-1.78113
47.92958,-1.7427
47.95749,-1.79201
47.98921,-1.80729
47.92854,-1.68174
47.9825,-1.78861
48.61603,-2.10363
48.57539,-2.07629
48.58953,-2.0258
48.58252,-2.05829
48.62995,-2.09644
48.61824,-2.09548
48.61923,-2.13723
48.60246,-2.08142
48.61887,-2.1061
48.00697,-1.54771
47.95234,-1.56751
47.96768,-1.52695
47.9573,-1.48919
47.9614,-1.44148
47.91928,-1.53404
47.96316,-1.51645
48.38109,-2.4941
48.43574,-2.4267
48.48919,-2.54419
48.46918,-2.44318
48.44298,-2.41784
48.1586,-2.81678
48.17935,-2.75278
48.28157,-2.82765
48.18704,-2.71665
48.17645,-2.53023
48.18959,-2.84811
48.21717,-2.7431
48.18777,-2.76806
48.74891,-3.0391
48.77748,-3.04947
48.74218,-3.09226
48.77589,-3.04218
48.74737,-2.98417
48.73986,-3.03439
48.73406,-3.02774
48.48848,-2.67884
48.47524,-2.65116
48.55432,-2.5403
48.55272,-2.55751
48.48503,-2.646
48.62382,-2.39055
48.63641,-2.47363
48.52425,-2.57506
48.56938,-2.51229
48.59337,-2.55083
48.61468,-2.47999
48.59653,-2.38197
48.62005,-2.44269
48.54889,-2.55178
48.51312,-2.52445
48.61876,-2.42682
48.57506,-2.55964
48.46996,-2.94757
48.40957,-2.82394
48.44921,-2.75145
48.3845,-2.93267
48.38426,-2.89224
48.46186,-2.94726
48.44473,-2.80533
48.39465,-2.82871
48.43351,-2.74774
48.50878,-1.95304
48.45443,-2.04955
48.46173,-2.0713
48.52842,-1.9183
48.48032,-1.96549
48.30767,-1.99902
48.42442,-2.00491
48.4268,-2.14602
48.49199,-2.00551
48.53611,-1.98488
48.45147,-2.04746
48.47634,-2.02189
48.42309,-2.06056
48.41807,-2.04316
48.48296,-2.06521
48.39121,-2.13089
48.54263,-1.93643
48.43035,-2.01039
48.39229,-2.08438
48.4528,-2.05711
48.45888,-2.04992
48.48225,-1.9617
48.54116,-2.39665
48.65358,-2.37151
48.5416,-2.35926
48.62685,-2.37351
48.66299,-2.32582
48.54506,-2.39239
48.6545,-2.37142
48.61076,-2.28579
48.59542,-2.27448
48.58574,-2.2386
48.51298,-2.45005
48.62783,-2.36235
48.56071,-3.14838
48.56561,-3.18943
48.56458,-3.10261
48.58149,-3.17496
48.56159,-3.16208
48.56164,-3.14887
48.56641,-3.20332
48.5913,-3.17536
48.56879,-3.15877
48.56593,-3.20612
48.60495,-3.17827
48.56046,-3.14883
48.55322,-3.12336
48.77087,-3.58359
48.79021,-3.55224
48.78215,-3.49045
48.79251,-3.55231
48.78643,-3.54094
48.37314,-4.57879
48.09563,-4.34364
48.0838,-4.29591
48.03418,-4.24234
48.066,-4.20096
48.08982,-4.32553
47.88657,-4.02914
47.89419,-4.00455
47.87546,-3.99751
47.9767,-4.00566
48.46811,-4.25518
48.44743,-4.2622
48.45018,-4.24984
48.48821,-4.16424
48.46408,-4.22852
48.4475,-4.26263
48.45582,-4.25084
48.46408,-4.22852
48.44832,-4.26907
48.42386,-4.10821
48.44561,-4.27211
48.44959,-4.24619
48.42022,-4.25693
48.59091,-4.34894
48.49367,-4.29487
48.60681,-4.33614
48.49208,-4.29443
48.573,-4.32042
48.57666,-4.27696
48.53562,-4.31137
48.58889,-4.28734
48.23191,-4.50663
48.25918,-4.55796
48.25512,-4.37601
48.22315,-4.28245
48.2587,-4.36235
48.26144,-4.49282
48.23899,-4.36556
47.70379,-2.95371
47.67088,-2.9924
47.67546,-2.99424
47.67855,-2.96186
47.68042,-2.94101
47.66703,-2.96445
47.66552,-2.96731
47.66734,-2.97104
47.61311,-3.01129
47.72077,-2.99615
47.6928,-2.89172
47.69969,-2.90935
47.67546,-2.99424
47.68464,-2.99875
47.66398,-3.00644
47.65372,-2.99038
47.32534,-3.17288
47.33201,-3.1648
47.34757,-3.16026
47.3405,-3.17433
47.35184,-3.17184
47.35504,-3.19609
47.64371,-3.44827
49.0978,-0.31142
49.04218,-0.27765
49.07919,-0.30087
48.93272,-0.20825
49.295,-0.3791
49.2925,-0.37914
49.2805,-0.3677
49.2718,-0.41358
49.2462,-0.40124
49.28061,-0.36686
49.29959,-0.38097
49.28552,-0.41642
49.32998,-0.40359
49.30397,-0.42932
NA,NA
49.2457,-0.28375
49.22328,-0.30811
49.27865,-0.25948
49.24487,-0.35068
49.24291,-0.28919
49.28628,-0.2499
49.2334,-0.22128
49.2597,-0.23649
49.20867,-0.27828
49.25174,-0.16252
49.16495,-0.18105
49.28475,-0.17797
49.22627,-0.15663
49.2285,-0.2442
49.25035,-0.17053
49.24976,-0.18871
49.2797,-0.7088
NA,NA
49.24001,-0.74583
49.27651,-0.71866
49.2955,-0.73652
49.27467,-0.78621
49.28465,-0.69573
49.27586,-0.70837
49.27642,-0.70559
49.28382,-0.70801
49.32057,-0.72157
49.28185,-0.70189
49.29891,-0.68619
48.8956,-0.19766
48.94385,-0.29982
48.93408,-0.16094
48.83885,-0.15221
48.90734,-0.15916
49.01743,-0.10396
48.89434,-0.19684
48.90051,-0.20275
48.89464,-0.19948
48.89005,-0.19145
48.91269,-0.02301
48.94381,-0.28987
49.01527,-0.11823
48.87983,-0.2094
48.8513,-0.87127
48.8282,-0.88788
48.7852,-0.78611
48.83731,-0.84491
48.825,-0.84852
48.86107,-1.08683
48.81807,-0.83609
48.87432,-0.87524
48.83828,-0.88859
48.82079,-0.84215
48.8312,-0.91165
48.90178,-0.99839
48.85422,-0.8794
48.85766,-0.87857
49.30721,-1.25275
49.23985,-1.26364
49.27558,-1.27912
49.3118,-1.2485
49.30442,-1.14889
49.03833,-0.97559
49.07985,-1.0306
49.05976,-1.0575
49.05735,-1.03169
48.6752,-1.35467
48.68207,-1.41002
48.70684,-1.43199
48.68114,-1.41047
48.68855,-1.36058
48.68456,-1.36421
NA,NA
48.62505,-1.34514
48.73056,-1.30738
48.67195,-1.41182
48.68579,-1.35587
48.62292,-1.34789
49.61083,-1.71216
49.62153,-1.80411
49.67603,-1.91885
49.5607,-1.74117
49.60391,-1.66384
49.61884,-1.67007
49.62288,-1.82814
49.61624,-1.7477
49.67497,-1.79536
49.58754,-1.60594
49.68437,-1.9063
49.63934,-1.75045
49.61744,-1.67712
49.67921,-1.77073
46.20415,5.24072
46.20372,5.21863
46.17436,5.19899
46.20785,5.2358
46.20978,5.22114
46.19,5.17
46.20957,5.22747
46.20519,5.23452
46.22341,5.23595
46.20036,5.19499
46.20017,5.25374
46.22981,5.22976
46,5
46.19974,5.24504
46,5.23026
46.19568,5.2176
46.20007,5.19156
46.19558,5.22294
46.19573,5.23719
46.2037,5.21876
46.23919,5.26977
46.17,5.198
46.17852,5.22125
46.16488,5.22071
46.2311,5.22974
46.20968,5.22747
46.19528,5.21504
46.20358,5.24248
46.21438,5.22736
46.19829,5.2174
46.20115,5.23233
46.19249,5.2127
46.2022,5.246
46.23578,5.22851
46.20096,5.2326
46.2207,5.249
46.20253,5.21757
46.19,5.196
46.2025,5.21642
45.224,5.233
46.21097,5.22747
46.20358,5.24254
46.16483,5.22068
48.56858,-0.15275
48.53789,0.05659
48.47319,-0.13074
48.44328,-0.04673
48.41606,-0.02783
48.54714,-0.13718
48.45431,0.03855
48.58531,-0.26589
47.2701,-1.47893
47.26468,-1.44397
47.25743,-1.47375
47.26236,-1.44662
47.27979,-1.43331
47.26093,-1.44843
47.27555,-1.43996
47.27277,-1.48936
47.29986,-1.49973
47.29732,-1.49257
47.16526,-1.48416
47.1403,-1.521
47.13696,-1.53162
47.13504,-1.44095
47.17119,-1.46845
47.15986,-1.51307
47.45173,-1.56734
47.45463,-1.68173
47.41117,-1.61023
47.30803,-1.48004
47.42778,-1.51643
47.44015,-1.49012
47.44015,-1.49012
47.44049,-1.42286
47.43179,-1.53044
47.41425,-1.65158
47.43187,-1.52954
47.3362,-1.45278
47.25658,-1.68426
47.2091,-1.72674
47.23974,-1.66519
47.21151,-1.71321
47.21567,-1.6795
47.30414,-2.21155
47.32713,-2.02391
47.36428,-2.09993
47.31761,-2.18854
47.35232,-2.17939
47.31738,-2.18938
47.27602,-2.16438
47.30117,-2.17976
47.34103,-2.17357
47.32706,-2.17241
47.36234,-1.94441
47.36534,-1.93632
47.35536,-1.86198
47.35147,-1.93293
47.32407,-1.87807
47.36395,-1.95853
47.37307,-2.01883
47.35589,-1.94315
47.35598,-1.91535
47.36357,-1.96208
47.30601,-1.96863
47.46948,-0.61525
47.43836,-0.6989
47.46428,-0.63657
47.46305,-0.68334
47.48505,-0.6436
47.46958,-0.68699
47.46786,-0.62031
47.44823,-0.28346
47.45924,-0.27697
47.45773,-0.26293
47.45749,-0.2667
47.46082,-0.28575
47.41961,-0.1977
47.45398,-0.27636
47.4705,-0.28296
47.22074,-0.93093
47.20676,-0.96834
47.19596,-0.86363
47.20873,-0.99679
47.20092,-0.99453
47.21543,-0.99246
47.26165,-0.82283
47.21271,-0.98347
47.17443,-0.89088
47.18003,-1.10823
47.13921,-0.89529
47.00458,-0.95546
47.13608,-1.00743
47.05845,-1.02574
47.06043,-1.0202
47.05918,-1.01095
47.09298,-0.87323
47.05462,-1.08753
47.09524,-0.90225
47.01904,-1.06564
47.10113,-0.94736
47.07966,-0.97928
47.15789,-0.89452
47.1359,-1.1478
47.13145,-1.08323
48.0251,-0.92117
47.98918,-0.85396
47.98385,-0.88876
46,5
46.25797,5.64369
46.26092,5.63834
46.24209,5.62904
46.25798,5.64573
46.29196,5.67706
46.25583,5.65099
46.2651,5.61769
46.26367,5.65116
46.2483,5.64111
46.26258,5.64704
46.24405,5.64616
46.28903,5.67809
46.25893,5.6466
46.25416,5.70323
46.28092,5.66105
46.26303,5.64461
46.26037,5.65791
46.26482,5.63081
46.23245,5.63143
46.25644,5.655
46.2655,5.6579
46.26095,5.64342
46.23225,5.63091
46.26183,5.63284
46.25573,5.64965
46.2562,5.6503
46.25953,5.65397
46.2676,5.65996
46.25818,5.65445
46.25814,5.65456
47.70708,-0.08323
47.7017,-0.06082
47.71622,0.01541
47.69931,-0.07775
47.72783,-0.2689
47.68926,-0.06464
47.70233,-0.09877
47.70636,-0.08229
47.72601,-0.11064
47.71312,-0.00436
47.69873,-0.07811
47.71595,-0.01857
47.64193,-0.02248
47.73756,-0.26234
47.7151,-0.08548
47.69793,-0.08114
47.71188,-0.06431
47.69737,-0.09003
47.70992,-0.10383
47.6995,-0.07231
47.68769,0.01
47.80557,-0.31601
47.76387,-0.31968
47.75702,-0.37066
47.85172,-0.39463
47.83882,-0.3072
47.79305,-0.25346
47.8262,-0.31755
47.83488,-0.32093
47.88127,-0.344
48.28395,2.68236
47.71986,-0.33969
46.45154,-1.69251
46.64914,-1.51253
46.97531,-0.96719
46.9728,-1.02133
46.93218,-0.9897
46.94674,-0.97978
46.93695,-1.07687
46.99628,-1.00478
46.96074,-1.05972
46.97329,-1.02201
46.99225,-1.05295
47.0113,-1.12512
46.93427,-1.05624
46.99294,-0.95082
46.96086,-1.00295
46.83601,-1.42192
46.80439,-1.38503
46.72748,-1.44158
46.75808,-1.47656
46.72764,-1.57344
46.84526,-1.41587
46.71044,-1.42971
46.81715,-1.56065
46.77837,-1.42193
46.75623,-1.54662
46.768,-1.5099
46.71127,-1.52636
46.78858,-1.50317
46.78454,-1.56766
46.71072,-1.47821
46.74522,-1.48486
46.77157,-1.50741
46.47915,-0.7807
46.46657,-0.80744
46.42883,-0.83503
46.46946,-0.87665
46.46128,-0.65559
46.37253,-0.5822
46.47251,-0.86099
46.36925,-0.57247
46.44397,-0.77926
46.41028,-0.85739
46.42549,-0.82765
46.44856,-0.78765
46.46415,-0.80005
46.39722,-0.87304
46.72651,-2.35867
46.60524,-1.64813
46.5606,-1.76548
46.63396,-1.58511
46.60063,-1.67344
46.58696,-1.76186
46.59563,-1.80696
46.5919,-1.7587
46.6348,-1.59977
46.55007,-1.68941
46.99093,-2.2477
46.98819,-2.27068
46.99927,-2.2445
46.96322,-2.25599
46.69375,-1.82279
46.70755,-1.8856
46.70606,-1.72078
46.7613,-1.87286
46.63891,-1.89379
46.72331,-1.94104
46.70178,-1.93927
46.69546,-1.92563
46.70741,-1.94397
46.71049,-1.96487
44.52144,-0.62687
44.56633,-0.7137
44.56207,-0.86957
44.64729,-0.97251
44.64092,-0.95237
44.62837,-0.90056
44.68778,-0.86402
44.64605,-0.96678
44.63606,-0.97835
44.59681,-0.91092
44.69231,-0.8547
44.63856,-0.96644
44.60277,-0.92653
44.61443,-0.94253
44.59281,-0.93664
44.90962,-0.62907
44.91335,-0.6802
44.90225,-0.70236
44.91391,-0.63355
44.89632,-0.67562
44.9268,-0.67781
44.9061,-0.64956
44.96205,-0.60885
44.91684,-0.67024
44.91262,-0.6314
44.92208,-0.60755
44.93251,-0.56161
44.9306,-0.62244
44.94915,-0.60296
44.8334,-0.82355
44.83215,-0.83385
44.81414,-0.73884
44.89494,-0.71364
44.8659,-0.71156
44.86277,-0.73303
44.89492,-0.71722
44.90726,-0.81135
44.89549,-0.71874
44.905,-0.74509
44.90665,-0.74537
44.9108,-0.76071
44.88829,-0.7039
44.88667,-0.74141
45.16925,-0.60255
45.11576,-0.61834
45.19425,-0.59637
45.19741,-0.65174
45.12249,-0.57618
45.16205,-0.59589
45.0398,-0.53591
45.0823,-0.50643
45.0515,-0.56841
45.07599,-0.49796
45.06027,-0.48078
45.0405,-0.55508
45.06849,-0.48839
45.18974,-0.64536
45.08249,-0.50678
45.12683,-0.61464
45.28271,-0.62583
44.93814,-0.5183
44.95983,-0.48384
44.94105,-0.48278
44.93952,-0.5219
44.93431,-0.50959
44.98403,-0.48225
44.9243,-0.48598
44.881,-0.35859
44.87203,-0.46949
44.90781,-0.48713
44.8686,-0.45837
44.9133,-0.40408
44.86554,-0.47201
44.90939,-0.38284
44.89008,-0.39694
44.90824,-0.48586
44.87932,-0.37304
44.69614,-0.48498
44.65507,-0.51507
44.68927,-0.50699
44.74411,-0.62285
44.83233,-0.40608
44.85451,-0.39621
44.76928,-0.45675
44.82543,-0.42685
44.71422,-0.57947
44.71292,-0.55377
44.71677,-0.56406
44.72828,-0.51204
44.68786,-0.60437
44.60702,-0.55381
44.62343,-0.59871
44.72735,-0.59745
44.74711,-0.5351
44.6528,-0.59749
44.75266,-0.53803
44.73913,-0.53013
44.75721,-0.55304
44.71983,-0.5697
44.6096,-0.55627
45.04621,-0.39489
44.96709,-0.45496
45.01585,-0.40821
45.01208,-0.44158
45.0481,-0.47051
44.98243,-0.40764
45.03313,-0.38776
45.05658,-0.41686
45.04359,-0.41271
45.04838,-0.47075
45.01133,-0.46702
45.01193,-0.4482
44.54876,-0.25698
44.55775,-0.25807
44.58426,-0.13128
44.55946,-0.18484
44.57186,-0.1896
44.58023,-0.13943
44.57484,-0.16872
44.5451,-0.26045
44.53756,-0.22804
44.54539,-0.19895
44.55225,-0.24924
45.29341,-0.92781
45.31176,-0.91917
45.29442,-0.92804
45.28842,-0.95643
45.33957,-0.97935
45.3348,-0.97565
45.30589,-0.93391
44.96485,-0.88451
44.97254,-0.96886
44.99553,-0.90822
44.94785,-0.85229
44.93944,-0.83179
45.03691,-0.79798
45.00124,-0.76387
44.96478,-0.67469
45.0481,-0.69051
44.98485,-0.68063
44.97326,-0.69479
44.99236,-0.58494
45.0808,-0.72733
44.98523,-0.68099
44.98573,-0.57738
44.96466,-0.71639
44.9848,-0.62149
44.94844,-0.63601
44.96374,-0.6833
44.98344,-0.74096
45.00748,-0.61449
44.95741,-0.62853
45.02597,-0.64577
44.98632,-0.60511
44.999,-0.70402
44.98342,-0.61248
44.95347,-0.7022
44.98486,-0.62159
44.99041,-0.62019
44.90899,-0.24864
44.93275,-0.22068
44.91663,-0.24003
44.91632,-0.24277
44.8815,-0.30866
44.9535,-0.18925
44.89313,-0.27596
44.91722,-0.34943
44.93226,-0.22143
44.93225,-0.2214
44.94549,-0.2312
44.90336,-0.22213
44.91296,-0.24782
44.99836,-0.2005
45.07438,-0.16723
45.08954,-0.28164
44.98711,-0.20283
44.98795,-0.13752
45.11061,-0.28424
44.99316,-0.21225
44.99363,-0.19664
44.83846,0.21662
44.76446,0.25199
44.81347,0.21792
44.97531,-0.39171
44.9579,-0.34013
44.99741,-0.25987
44.93908,-0.26999
44.91869,-0.25001
44.92039,-0.26462
44.95518,-0.34689
44.95661,-0.29194
44.95952,-0.33482
44.67947,0.70038
44.70636,0.82967
44.77657,0.76425
44.84228,0.90686
44.761,0.77109
44.88691,0.86581
44.98942,0.81502
44.84177,0.65448
44.89093,0.61762
43.72002,-1.04763
43.67232,-1.10318
43.71134,-1.15272
44.2102,-1.23411
44.21295,-1.20217
44.20552,-1.22214
44.22307,-1.22857
44.506,0.1479
44.5072,0.14519
44.5349,0.20474
44.5021,0.24049
44.4775,0.21063
44.4634,0.21423
44.5223,0.13904
44.5307,0.12934
44.50242,0.26302
44.48142,0.25795
44.533,0.15487
44.46208,0.22005
44.58563,1.01197
43.1777,-0.42934
43.201,-0.41978
43.234,-0.3852
43.2071,-0.56974
43.4935,-1.35687
43.4951,-1.40508
43.4841,-1.41332
43.4873,-1.35351
43.4818,-1.44372
43.1965,-0.61963
43.1913,-0.60776
43.1842,-0.62195
43.2088,-0.61173
43.1531,-0.50805
43.1991,-0.61247
43.253,-0.60518
43.2119,-0.66352
43.1069,-0.6423
43.2116,-0.65499
